openalex_id,doi,title,publication_year,publication_date,type,cited_by_count,matched_queries,canonical_terms,themes
https://openalex.org/W4390969164,https://doi.org/10.1109/tiv.2024.3355688,Learning Agile Quadrotor Flight in Restricted Environments With Safety Guarantees,2024,2024-01-18,article,3,quadrotor,mpc;optimal_control;reinforcement_learning,estimation_learning;optimization_constraints
https://openalex.org/W4393071111,https://doi.org/10.5755/j01.itc.53.1.35135,Learning Stabilization Control of Quadrotor in Near-Ground Setting Using Reinforcement Learning,2024,2024-03-22,article,1,quadrotor,reinforcement_learning,estimation_learning
https://openalex.org/W4396767139,https://doi.org/10.1109/spin60856.2024.10511643,Linear Parameter Varying Model-Based Predictive Trajectory Tracking Control of Quadrotor,2024,2024-03-21,article,2,quadrotor,mpc;trajectory_tracking,geometry_tracking;optimization_constraints
https://openalex.org/W4399208132,https://doi.org/10.1016/j.prime.2024.100617,Lyapunov based trajectory tracking controller for a quadrotor UAV with nonholonomic constraints,2024,2024-05-31,article,6,quadrotor,trajectory_tracking,geometry_tracking
https://openalex.org/W4404521201,https://doi.org/10.1109/isaes61964.2024.10751648,Lyapunov-Based Backstepping Model Predictive Control for Quadrotors,2024,2024-03-22,article,0,quadrotor,mpc;nonlinear_control,geometry_tracking;optimization_constraints
https://openalex.org/W4390743071,https://doi.org/10.1108/aeat-06-2023-0154,Mathematical modelling and PID control system implementation for quadcopter frame Tarot FY650,2024,2024-01-10,article,2,quadcopter,pid_control,geometry_tracking
https://openalex.org/W4405520545,https://doi.org/10.1109/lcsys.2024.3520023,Meta-Learning Augmented MPC for Disturbance-Aware Motion Planning and Control of Quadrotors,2024,2024-01-01,article,0,quadrotor,mpc;path_planning,formation_safety;optimization_constraints
https://openalex.org/W4405361430,https://doi.org/10.1109/edis63605.2024.10783289,Metaheuristic Optimization of Fractional-Order PID Controllers for Quadcopter System,2024,2024-11-03,article,3,quadcopter,pid_control,geometry_tracking
https://openalex.org/W4391302485,https://doi.org/10.2514/6.2024-0092,Minimum Time Trajectory Optimization for a 6-DoF Quadrotor UAV Using Successive Convexification,2024,2024-01-04,article,3,quadrotor,optimal_control,optimization_constraints
https://openalex.org/W4404915834,https://doi.org/10.1109/scisisis61014.2024.10760039,Model Predictive Control Based on Estimated Dynamics With Extended State Observer and Its Application of Quadrotor,2024,2024-11-09,article,0,quadrotor,disturbance_observer;mpc;state_estimation,estimation_learning;optimization_constraints;robust_adaptive
https://openalex.org/W4390480685,https://doi.org/10.1109/tac.2023.3349098,Model Predictive Control for Quadcopters With Almost Global Trajectory Tracking Guarantees,2024,2024-01-01,article,14,quadcopter,attitude_control;mpc;trajectory_tracking,geometry_tracking;optimization_constraints
https://openalex.org/W4399106299,https://doi.org/10.1007/s42405-024-00742-4,Model-Based Robust Tracking Attitude and Altitude Control of an Uncertain Quadrotor Under Disturbances,2024,2024-05-28,article,14,quadrotor,attitude_control;robust_control,geometry_tracking;robust_adaptive
https://openalex.org/W4391330122,https://doi.org/10.2514/6.2024-2396,Model-Free Attitude Control of Quadcopter using Disturbance Observer and Integral Reinforcement Learning,2024,2024-01-04,article,0,quadcopter,attitude_control;disturbance_observer;reinforcement_learning,estimation_learning;geometry_tracking;robust_adaptive
https://openalex.org/W4391706807,https://doi.org/10.1108/aeat-08-2023-0212,Model-free low-power observer based robust trajectory tracking control of UAV quadrotor with unknown disturbances,2024,2024-02-09,article,8,quadrotor,trajectory_tracking,geometry_tracking
https://openalex.org/W4396543801,https://doi.org/10.3390/drones8050179,Model-Free RBF Neural Network Intelligent-PID Control Applying Adaptive Robust Term for Quadrotor System,2024,2024-05-01,article,14,quadrotor,adaptive_control;neural_control;pid_control,estimation_learning;geometry_tracking;robust_adaptive
https://openalex.org/W4400460869,https://doi.org/10.30932/9785002446094-2024-483-492,MODELING AND CONTROL OF 6-DOF UAV QUADCOPTER USING PID CONTROLLERS ARCORDING TO ZIEGLER-NICHOLS,2024,2024-01-01,article,2,quadcopter,pid_control,geometry_tracking
https://openalex.org/W4401891409,https://doi.org/10.3390/aerospace11080687,Modeling and Control of Reconfigurable Quadrotors Based on Model Reference Adaptive Control,2024,2024-08-21,article,3,quadrotor,adaptive_control,robust_adaptive
https://openalex.org/W4399369094,https://doi.org/10.1117/12.3030658,Modeling and simulation of attitude control of quadrotor UAV based on small disturbance interference,2024,2024-06-05,article,0,quadrotor,attitude_control,geometry_tracking
https://openalex.org/W4409310860,https://doi.org/10.1109/raai64504.2024.10949562,Modeling and Validation of a Single-Axis Tilting Quadrotor with Enhanced Attitude Control,2024,2024-12-19,article,2,quadrotor,attitude_control,geometry_tracking
https://openalex.org/W4406276715,https://doi.org/10.1109/apuavd64488.2024.10765902,Modeling of Robust-Optimal Control of a Quadcopter for Environmental Monitoring of Water Areas,2024,2024-10-22,article,0,quadcopter,optimal_control,optimization_constraints
https://openalex.org/W4392949675,https://doi.org/10.3390/drones8030103,"Modeling, Guidance, and Robust Cooperative Control of Two Quadrotors Carrying a “Y”-Shaped-Cable-Suspended Payload",2024,2024-03-19,article,3,quadrotor,multi_agent,formation_safety
https://openalex.org/W4401452333,https://doi.org/10.1109/tase.2024.3437747,"Modeling, Robust Control Design, and Experimental Verification for Quadrotor Carrying Cable-Suspended Payload",2024,2024-08-09,article,20,quadrotor,robust_control,robust_adaptive
https://openalex.org/W4400367972,https://doi.org/10.54254/2755-2721/75/20240539,Modelling and simulation of quadcopter UAV based on PID control,2024,2024-07-05,article,2,quadcopter,pid_control,geometry_tracking
https://openalex.org/W4400900116,https://doi.org/10.1016/j.isatra.2024.07.024,Modified super twisting control for robust trajectory tracking and hovering of quadrotor,2024,2024-07-23,article,11,quadrotor,nonlinear_control;sliding_mode;trajectory_tracking,geometry_tracking;robust_adaptive
https://openalex.org/W4405022322,https://doi.org/10.1109/lra.2024.3511412,Modular Reinforcement Learning for a Quadrotor UAV With Decoupled Yaw Control,2024,2024-12-04,article,6,quadrotor,reinforcement_learning,estimation_learning
https://openalex.org/W4396542250,https://doi.org/10.1109/lra.2024.3396109,Motion Planning and Control of a Morphing Quadrotor in Restricted Scenarios,2024,2024-05-01,article,13,quadrotor,path_planning,formation_safety
https://openalex.org/W4405753001,https://doi.org/10.1299/jsmermd.2024.2a2-l05,Moving obstacle avoidance for a small quadrotor using camera images processed by YOLO,2024,2024-01-01,article,0,quadrotor,obstacle_avoidance,formation_safety
https://openalex.org/W4400934913,https://doi.org/10.1109/icetis61828.2024.10593698,Multi- Quadcopter Reinforcement Learning Control Method with Advantaged Clipped Critic Networks,2024,2024-05-17,article,1,quadcopter,neural_control;reinforcement_learning,estimation_learning
https://openalex.org/W4413556156,https://doi.org/10.1109/icetas62372.2024.11120304,Multi-Agent Approach for Methane Emission Monitoring from an Industrial Facility Using Cooperative Quadrotor Unmanned Aerial Vehicles,2024,2024-11-20,article,1,quadrotor,multi_agent,formation_safety
https://openalex.org/W4402264717,https://doi.org/10.23919/acc60939.2024.10644789,Multi-Agent Reinforcement Learning for the Low-Level Control of a Quadrotor UAV,2024,2024-07-10,article,6,quadrotor,multi_agent;reinforcement_learning,estimation_learning;formation_safety
https://openalex.org/W4405786837,https://doi.org/10.1109/iros58592.2024.10802806,Multi-Fov-Constrained Trajectory Planning for Multirotor Safe Landing,2024,2024-10-14,article,3,multirotor,path_planning,formation_safety
https://openalex.org/W4403677889,https://doi.org/10.1109/case59546.2024.10711426,Multi-Model Predictive Attitude Control of Quadrotors,2024,2024-08-28,article,7,quadrotor,attitude_control;mpc,geometry_tracking;optimization_constraints
https://openalex.org/W4404827523,https://doi.org/10.1007/s10514-024-10183-3,Multirotor nonlinear model predictive control based on visual servoing of evolving features,2024,2024-11-28,article,3,multirotor,mpc,optimization_constraints
https://openalex.org/W4403658080,https://doi.org/10.1088/1742-6596/2866/1/012039,Navigating Urban Skies: Obstacle Avoidance Strategies for Quadrotor MAVs,2024,2024-10-01,article,0,quadrotor,obstacle_avoidance,formation_safety
https://openalex.org/W4406764487,https://doi.org/10.1016/j.ifacol.2024.12.011,Near-optimal Trajectory Tracking in Quadcopters using Reinforcement Learning,2024,2024-01-01,article,0,quadcopter,optimal_control;reinforcement_learning;trajectory_tracking,estimation_learning;geometry_tracking;optimization_constraints
https://openalex.org/W4416996384,https://doi.org/10.20906/cba2024/4839,Networked Adaptation and Digital Twin Concept Applied to Control of Quadrotors,2024,2024-10-18,article,0,quadrotor,adaptive_control,robust_adaptive
https://openalex.org/W4400484112,https://doi.org/10.1007/s42405-024-00781-x,Neural Adaptive Sliding Mode Control for Camera Positioner Quadrotor UAV,2024,2024-07-10,article,17,quadrotor,sliding_mode,robust_adaptive
https://openalex.org/W4407456022,https://doi.org/10.1109/cac63892.2024.10864701,Neural Network-Based Model Predictive Control with Active Disturbance Rejection for Quadrotor Systems,2024,2024-11-01,article,0,quadrotor,adrc;mpc;neural_control,estimation_learning;optimization_constraints;robust_adaptive
https://openalex.org/W4401725884,https://doi.org/10.1109/access.2024.3447474,Neuro-Fuzzy-Based Adaptive Sliding Mode Control of Quadrotor UAV in the Presence of Matched and Unmatched Uncertainties,2024,2024-01-01,article,14,quadrotor,adaptive_control;sliding_mode,robust_adaptive
https://openalex.org/W4396908006,https://doi.org/10.1109/gast60528.2024.10520761,Non-linear model predictive control of a tilt-rotor quadcopter for control allocation and path following,2024,2024-04-24,article,9,quadcopter,control_allocation;mpc,allocation_fault;optimization_constraints
https://openalex.org/W4406728543,https://doi.org/10.1109/icus61736.2024.10839880,Non-singular Fast Terminal Sliding Mode and Active Disturbance Rejection Control for Quadrotor UAV,2024,2024-10-18,article,0,quadrotor,adrc;sliding_mode,robust_adaptive
https://openalex.org/W4401889090,https://doi.org/10.3390/drones8090420,Nonlinear Adaptive Control Design for Quadrotor UAV Transportation System,2024,2024-08-24,article,6,quadrotor,adaptive_control;attitude_control,geometry_tracking;robust_adaptive
https://openalex.org/W4407458124,https://doi.org/10.1109/cac63892.2024.10865011,Nonlinear Backstepping Trajectory Tracking Control for a Quadcopter with Experimental Validation,2024,2024-11-01,article,0,quadcopter,nonlinear_control;trajectory_tracking,geometry_tracking
https://openalex.org/W4401111073,https://doi.org/10.1109/mi-sta61267.2024.10599637,Nonlinear Control Design for Quadrotor System,2024,2024-05-19,article,1,quadrotor,nonlinear_control,geometry_tracking
https://openalex.org/W4413278283,https://doi.org/10.1109/mepe64515.2024.11115693,Nonlinear Control of Quadrotor: Feedback Linearization and Sliding Mode Control,2024,2024-12-28,article,1,quadrotor,nonlinear_control;sliding_mode,geometry_tracking;robust_adaptive
https://openalex.org/W4396513601,https://doi.org/10.1080/00207721.2024.2343747,Nonlinear disturbance observer-based geometric attitude fault-tolerant control of quadrotors,2024,2024-04-30,article,13,quadrotor,disturbance_observer;fault_tolerant,allocation_fault;robust_adaptive
https://openalex.org/W4400727940,https://doi.org/10.1109/ccdc62350.2024.10587890,Nonlinear disturbance rejection control for quadrotor attitude via finite-time state observer,2024,2024-05-25,article,0,quadrotor,attitude_control;state_estimation,estimation_learning;geometry_tracking
https://openalex.org/W4404070930,https://doi.org/10.3390/aerospace11110903,Nonlinear Extended State Observer and Prescribed Performance Fault-Tolerant Control of Quadrotor Unmanned Aerial Vehicles Against Compound Faults,2024,2024-11-03,article,14,quadrotor,disturbance_observer;fault_tolerant;state_estimation,allocation_fault;estimation_learning;robust_adaptive
https://openalex.org/W4401113835,https://doi.org/10.1109/ecai61503.2024.10607558,Nonlinear Model Predictive Control of Quadrotor Using Direct Multiple Shooting,2024,2024-06-27,article,2,quadrotor,mpc,optimization_constraints
https://openalex.org/W4408786708,https://doi.org/10.1299/jsmemecj.2024.j181-18,Nonlinear Model Predictive Control using State Estimation based on Unscented Kalman Filter for Quadcopters,2024,2024-01-01,article,0,quadcopter,mpc;state_estimation,estimation_learning;optimization_constraints
https://openalex.org/W4402964732,https://doi.org/10.24846/v33i3y202403,Nonlinear Modelling and Robust Backstepping Control of a Quadcopter in Aggressive Maneuvering,2024,2024-09-30,article,1,quadcopter,nonlinear_control,geometry_tracking
https://openalex.org/W4404371529,https://doi.org/10.1109/cyber63482.2024.10749189,Nonlinear MPC of Quadrotors for Path Planning and Dynamic Obstacle Avoidance,2024,2024-07-16,article,1,quadrotor,mpc;obstacle_avoidance;path_planning,formation_safety;optimization_constraints
https://openalex.org/W4405753341,https://doi.org/10.1299/jsmermd.2024.1p2-c01,Nonlinear MPC Pose Control for an Overactuated Tilting-Quadrotor,2024,2024-01-01,article,0,quadrotor,mpc,optimization_constraints
https://openalex.org/W4402610502,https://doi.org/10.1002/rnc.7627,Nonlinear scenario‐based model predictive control for quadrotors with bidirectional thrust,2024,2024-09-18,article,6,quadrotor,mpc,optimization_constraints
https://openalex.org/W7128567431,,Observability-Aware Control for Quadrotor Formation Flight with Range-only Measurement,2024,2024-01-01,article,0,quadrotor,formation_control,formation_safety
https://openalex.org/W4392155707,https://doi.org/10.1016/j.isatra.2024.02.015,Observer-based adaptive control for slung payload stabilization with a fully-actuated multirotor UAV,2024,2024-02-26,article,13,multirotor,adaptive_control;state_estimation,estimation_learning;robust_adaptive
https://openalex.org/W4405881188,https://doi.org/10.12677/jast.2024.124021,Observer-Based Adaptive Fault-Tolerant Control of Quadrotor UAVs,2024,2024-01-01,article,0,quadrotor,fault_tolerant,allocation_fault
https://openalex.org/W4405721746,https://doi.org/10.3390/act13120529,Observer-Based Adaptive Neural Control of Quadrotor Unmanned Aerial Vehicles Subject to Model Uncertainties and External Disturbances,2024,2024-12-21,article,6,quadrotor,neural_control;sliding_mode,estimation_learning;robust_adaptive
https://openalex.org/W4401885979,https://doi.org/10.1504/ijaac.2025.10066218,Observer-based adaptive neural network robust 𝐻∞ control of quadrotor aerial robot,2024,2024-08-26,article,0,quadrotor,adaptive_control;neural_control,estimation_learning;robust_adaptive
https://openalex.org/W4401415573,https://doi.org/10.1109/icra57147.2024.10610348,Observer-based Distributed MPC for Collaborative Quadrotor-Quadruped Manipulation of a Cable-Towed Load,2024,2024-05-13,article,1,quadrotor,mpc,optimization_constraints
https://openalex.org/W4401417681,https://doi.org/10.1016/j.knosys.2024.112360,Observer-based robust integral reinforcement learning for attitude regulation of quadrotors,2024,2024-08-08,article,5,quadrotor,reinforcement_learning;state_estimation,estimation_learning
https://openalex.org/W4404978398,https://doi.org/10.1177/01423312241289991,Obstacle avoidance and target attainment of planar quadrotors via control barrier function,2024,2024-12-02,article,1,quadrotor,cbf;obstacle_avoidance,formation_safety
https://openalex.org/W4402570134,https://doi.org/10.23919/ccc63176.2024.10662213,Obstacle Avoidance and Trajectory Optimization of Quadrotor UAV Based on Improved Potential Field,2024,2024-07-28,article,0,quadrotor,obstacle_avoidance;optimal_control,formation_safety;optimization_constraints
https://openalex.org/W4399178015,https://doi.org/10.3389/fnbot.2024.1363366,On designing a configurable UAV autopilot for unmanned quadrotors,2024,2024-05-30,article,2,quadrotor,attitude_control;nonlinear_control;pid_control,geometry_tracking
https://openalex.org/W4390903832,https://doi.org/10.1016/j.automatica.2024.111516,On dynamic performance control for a quadrotor-slung-load system with unknown load mass,2024,2024-01-16,article,41,quadrotor,nonlinear_control;trajectory_tracking,geometry_tracking
https://openalex.org/W4404940698,https://doi.org/10.21638/11701/spbu35.2024.205,On One Problem of Optimal Control of a Quadcopter with a Given Intermediate Value of Part of the Coordinates of the Phase Vector,2024,2024-01-01,article,1,quadcopter,optimal_control,optimization_constraints
https://openalex.org/W4404479501,https://doi.org/10.1145/3687488.3687518,Online Learning-based Model Predictive Control for Quadrotors Under Uncertain Wind Disturbances,2024,2024-06-21,article,1,quadrotor,mpc;wind_disturbance,optimization_constraints;robust_adaptive
https://openalex.org/W4399801783,https://doi.org/10.1109/icuas60882.2024.10556839,Online State-to-State Time-Optimal Trajectory Planning for Quadrotors in Unknown Cluttered Environments,2024,2024-06-04,article,1,quadrotor,optimal_control;path_planning,formation_safety;optimization_constraints
https://openalex.org/W4401414328,https://doi.org/10.1109/icra57147.2024.10611262,Optimal Containment Control of Multiple Quadrotors via Reinforcement Learning<sup>*</sup>,2024,2024-05-13,article,0,quadrotor,reinforcement_learning,estimation_learning
https://openalex.org/W4416996696,https://doi.org/10.20906/cba2024/4462,Optimal Control Aided by the ELECTRE III Multicriteria Decision Method Applied to Quadcopter Autopilot,2024,2024-10-18,article,0,quadcopter,optimal_control,optimization_constraints
https://openalex.org/W4405163699,https://doi.org/10.2514/1.g008364,Optimal Sliding Gaussian Control of Quadrotor with a Flexible Structure,2024,2024-12-08,article,2,quadrotor,sliding_mode,robust_adaptive
https://openalex.org/W4399563652,https://doi.org/10.1109/hora61326.2024.10550704,Optimal Trajectory Tracking Control for a Quadrotor UAV Based on Off-Policy Reinforcement Learning,2024,2024-05-23,article,1,quadrotor,optimal_control;reinforcement_learning;trajectory_tracking,estimation_learning;geometry_tracking;optimization_constraints
https://openalex.org/W4399101212,https://doi.org/10.59038/jjmie/180213,Optimal Trajectory Tracking: A Comparative Study of Autonomous Quadcopter Controllers,2024,2024-05-28,article,3,quadcopter,optimal_control;trajectory_tracking,geometry_tracking;optimization_constraints
https://openalex.org/W4391041556,https://doi.org/10.11591/ijeecs.v33.i2.pp888-900,Optimisation of nonlinear controllers for a quadrotor using metaheuristic algorithm,2024,2024-01-19,article,1,quadrotor,nonlinear_control;pid_control,geometry_tracking
https://openalex.org/W4404200143,https://doi.org/10.1504/ijaac.2026.10067765,Optimised fractional order PID controller for a 3 DOF Hover quadrotor: experimental validation and robustness analysis,2024,2024-11-09,article,0,quadrotor,pid_control,geometry_tracking
https://openalex.org/W4404081680,https://doi.org/10.22214/ijraset.2024.64601,Optimization of Motion Planning for Quadrotor-Equipped Robotic Manipulators,2024,2024-11-05,article,0,quadrotor,path_planning,formation_safety
https://openalex.org/W4402894064,https://doi.org/10.46253/jcmps.v7i3.a3,Optimization of Quadcopter PID Controller Gains using Ant Colony Optimization and Genetic Algorithm,2024,2024-01-01,article,1,quadcopter,pid_control,geometry_tracking
https://openalex.org/W4392390200,https://doi.org/10.14445/23488379/ijeee-v11i2p109,Optimized Fault-Tolerant PID Controller for Quadrotor Stabilization under Actuator Faults,2024,2024-02-15,article,1,quadrotor,fault_tolerant;pid_control,allocation_fault;geometry_tracking
https://openalex.org/W4396948968,https://doi.org/10.1109/taes.2024.3401668,Optimized Fuzzy Attitude Control of Quadrotor Unmanned Aerial Vehicle Using Adaptive Reinforcement Learning Strategy,2024,2024-05-16,article,26,quadrotor,adaptive_control;attitude_control;reinforcement_learning,estimation_learning;geometry_tracking;robust_adaptive
https://openalex.org/W4399562930,https://doi.org/10.1109/access.2024.3413596,Optimizing Multi-Agent Search With Non-Uniform Sensor Effectiveness in Distributed Quadcopter Systems,2024,2024-01-01,article,2,quadcopter,multi_agent,formation_safety
https://openalex.org/W4403677456,https://doi.org/10.1109/icpeices62430.2024.10719095,Optimizing Quadcopter Trajectory Tracking with Deep-Q Reinforcement PID Controller in Uncertain Environments,2024,2024-04-26,article,2,quadcopter,pid_control;reinforcement_learning;trajectory_tracking,estimation_learning;geometry_tracking
https://openalex.org/W4394609419,https://doi.org/10.1007/s11071-024-09504-z,Order-supplementary finite-time trajectory tracking control of quadrotor unmanned aerial vehicles,2024,2024-04-09,article,17,quadrotor,trajectory_tracking,geometry_tracking
https://openalex.org/W4391103704,https://doi.org/10.1007/s11768-023-00195-2,Output feedback adaptive super twisting sliding mode control for quadrotor UAVs,2024,2024-01-22,article,4,quadrotor,sliding_mode,robust_adaptive
https://openalex.org/W4408591875,https://doi.org/10.1109/csis-iac63491.2024.10919330,Output Feedback Fault-Tolerant Attitude Control for Quadrotor Based on Neural Network Approximation,2024,2024-09-20,article,0,quadrotor,attitude_control;fault_tolerant;neural_control,allocation_fault;estimation_learning;geometry_tracking
https://openalex.org/W4402570904,https://doi.org/10.23919/ccc63176.2024.10661901,Parameter Optimization for a Quadrotor System with External Disturbance and Uncertainty via Reinforcement Learning,2024,2024-07-28,article,0,quadrotor,reinforcement_learning,estimation_learning
https://openalex.org/W4403826475,https://doi.org/10.1109/tfuzz.2024.3486750,Parameter-Optimization-Based Adaptive Fault-Tolerant Control for a Quadrotor UAV Using Fuzzy Disturbance Observers,2024,2024-10-28,article,11,quadrotor,adaptive_control;disturbance_observer;fault_tolerant,allocation_fault;robust_adaptive
https://openalex.org/W4392027015,https://doi.org/10.26678/abcm.cobem2023.cob2023-0676,PASSIVE FAULT TOLERANT CONTROL ON QUADROTORS USING A ROBUST SLIDING MODE CONTROL,2024,2024-02-22,article,0,quadrotor,fault_tolerant;robust_control;sliding_mode,allocation_fault;robust_adaptive
https://openalex.org/W4401880156,https://doi.org/10.1109/access.2024.3449895,Path Planning and Trajectory Tracking Control of Quadrotor Dragging System in Marine Environment,2024,2024-01-01,article,0,quadrotor,path_planning;trajectory_tracking,formation_safety;geometry_tracking
https://openalex.org/W4404036703,https://doi.org/10.1109/itnec60942.2024.10733278,Path Planning Method for Quadcopter Unmanned Aerial Vehicles Based on Improved A-Star,2024,2024-09-20,article,1,quadcopter,path_planning,formation_safety
https://openalex.org/W4400958589,https://doi.org/10.1155/2024/2566619,Path Planning of Multiple Quadrotors with Ultrawideband Localization for Warehouse Inventory Management,2024,2024-01-01,article,2,quadrotor,path_planning,formation_safety
https://openalex.org/W7155403925,https://doi.org/10.13140/rg.2.2.28584.53768,Path Tracking Control of UAV quadcopter with LPV-MPC techniques,2024,2024-01-01,article,0,quadcopter,mpc;trajectory_tracking,geometry_tracking;optimization_constraints
https://openalex.org/W4401958374,https://doi.org/10.1155/2024/2570976,Path‐Tracking Control of Tilting Quadrotor UAV Based on Variable Structure Sliding Mode Control Method,2024,2024-01-01,article,3,quadrotor,sliding_mode,robust_adaptive
https://openalex.org/W4403677632,https://doi.org/10.1109/case59546.2024.10711775,Payload Delivery through Acrobatic Quadrotor Flip-and-Throw Maneuver Using Model Predictive Control,2024,2024-08-28,article,0,quadrotor,mpc,optimization_constraints
https://openalex.org/W4405125167,https://doi.org/10.31884/jtt.v10i2.677,PENGEMBANGAN KENDALI TERBANG BERBASIS SLIDING MODE CONTROL DENGAN ELIMINASI CHATTERING PADA QUADROTOR UNTUK MENGATASI GANGGUAN ANGIN TAK TENTU DI KAWASAN JAWA BARAT,2024,2024-10-01,article,0,quadrotor,sliding_mode,robust_adaptive
https://openalex.org/W4401414225,https://doi.org/10.1109/icra57147.2024.10610582,Physics-Informed Neural Network for Multirotor Slung Load Systems Modeling,2024,2024-05-13,article,0,multirotor,neural_control,estimation_learning
https://openalex.org/W4401841146,https://doi.org/10.56726/irjmets49076,PID ATTITUDE CONTROLLER DESIGN AND MODELLING OF UAV QUADCOPTER,2024,2024-08-24,article,0,quadcopter,attitude_control;pid_control,geometry_tracking
https://openalex.org/W4393075611,https://doi.org/10.12677/jsta.2024.122020,PID Parameter Tuning of Quadrotor Attitude Control Based on Mended Tunicate Swarm Algorithm,2024,2024-01-01,article,0,quadrotor,attitude_control;pid_control,geometry_tracking
https://openalex.org/W4391222518,https://doi.org/10.1007/s40435-023-01372-6,PID-based attitude control of quadrotor using robust pole assignment and LPV modeling,2024,2024-01-25,article,15,quadrotor,attitude_control;pid_control,geometry_tracking
https://openalex.org/W4403636082,https://doi.org/10.1109/atigb63471.2024.10717852,Pose Estimation and Its Impact on Quadcopter Control: An Experimental Study,2024,2024-08-30,article,2,quadcopter,state_estimation,estimation_learning
https://openalex.org/W4404367415,https://doi.org/10.4271/2024-01-7003,Position and Attitude Separation Control for Tiltable Quadrotors: An Appointed-Time Prescribed Performance Anti-Disturbance Approach,2024,2024-11-14,article,1,quadrotor,attitude_control,geometry_tracking
https://openalex.org/W4390831882,https://doi.org/10.1007/s10846-023-02016-9,Position and Attitude Tracking Controllers Using Lyapunov Transformations for Quadrotors,2024,2024-01-12,article,5,quadrotor,attitude_control;nonlinear_control,geometry_tracking
https://openalex.org/W4403587508,https://doi.org/10.1016/j.ast.2024.109683,Position and reduced attitude trajectory tracking control of quadrotors: Theory and experiments,2024,2024-10-21,article,6,quadrotor,attitude_control;trajectory_tracking,geometry_tracking
https://openalex.org/W4400188948,https://doi.org/10.1109/iccae59995.2024.10569656,Position and Trajectory Control of a Quadcopter Using Optimization Algorithm,2024,2024-03-14,article,1,quadcopter,optimal_control,optimization_constraints
https://openalex.org/W4393138775,https://doi.org/10.21923/jesd.1223998,POSITION CONTROL OF A QUADCOPTER WITH PID AND FUZZY-PID CONTROLLER,2024,2024-03-25,article,2,quadcopter,pid_control,geometry_tracking
https://openalex.org/W4402925304,https://doi.org/10.1177/09544100241287646,"Practical actuator fault detection, identification, and accommodation for a quadrotor with arbitrary faults through direct computation of thrusts",2024,2024-09-27,article,0,quadrotor,fault_tolerant,allocation_fault
https://openalex.org/W4390905341,https://doi.org/10.1109/tcsii.2024.3354839,Practical Fixed-Time Attitude Consensus Tracking for Multi-Quadrotor Systems: A Composite Learning Backstepping Approach,2024,2024-01-16,article,9,quadrotor,nonlinear_control,geometry_tracking
https://openalex.org/W4408591780,https://doi.org/10.1109/csis-iac63491.2024.10919325,Practical Predefined Time Sliding Mode Control of Multiple Quadrotor Unmanned Aerial Vehicles,2024,2024-09-20,article,0,quadrotor,sliding_mode,robust_adaptive
https://openalex.org/W4400910729,https://doi.org/10.1109/fasta61401.2024.10595272,Practical Prescribed Time Fault-Tolerant Tracking Control for a Quadrotor UAV: A solution based on FASA,2024,2024-05-10,article,1,quadrotor,fault_tolerant,allocation_fault
https://openalex.org/W4392940102,https://doi.org/10.1109/tiv.2024.3376954,Precise Landing on Moving Platform for Quadrotor UAV via Extended Disturbance Observer,2024,2024-03-19,article,10,quadrotor,disturbance_observer,robust_adaptive
https://openalex.org/W4407432712,https://doi.org/10.1109/cac63892.2024.10865193,Predefined Time Attitude Control for Quadrotor UAV with Output Constraints and Input Saturation,2024,2024-11-01,article,0,quadrotor,attitude_control,geometry_tracking
https://openalex.org/W4400910710,https://doi.org/10.1109/fasta61401.2024.10595151,Predictive Path-following Control for Tilt-quadrotor UAV based on Fully-actuated System Approaches,2024,2024-05-10,article,4,quadrotor,mpc,optimization_constraints
https://openalex.org/W4391350270,https://doi.org/10.1080/00207721.2024.2305306,Prescribed-time fault-tolerant control for the formation of quadrotors based on fully-actuated system approaches,2024,2024-01-30,article,13,quadrotor,fault_tolerant;state_estimation,allocation_fault;estimation_learning
https://openalex.org/W4402274627,https://doi.org/10.1016/j.ifacol.2024.08.470,Project-Based Learning Course Design for Multi-Agent Autonomy Using Quadrotors,2024,2024-01-01,article,0,quadrotor,multi_agent,formation_safety
https://openalex.org/W4406729181,https://doi.org/10.1109/eleco64362.2024.10847196,Quadcopter Altitude Control Using Classical PID and Cascaded PID with Adaptive Feedforward Extension,2024,2024-11-28,article,0,quadcopter,pid_control,geometry_tracking
https://openalex.org/W4402688067,https://doi.org/10.2514/6.2024-4292,Quadcopter Attitude Estimation Using Multiple Ultrasonic Rangefinders and Rate Gyroscopes,2024,2024-07-27,article,0,quadcopter,attitude_control,geometry_tracking
https://openalex.org/W4401414535,https://doi.org/10.1109/icra57147.2024.10610290,Quadcopter Trajectory Time Minimization and Robust Collision Avoidance via Optimal Time Allocation,2024,2024-05-13,article,2,quadcopter,obstacle_avoidance,formation_safety
https://openalex.org/W4405781961,https://doi.org/10.3390/drones9010009,Quadcopter Trajectory Tracking Based on Model Predictive Path Integral Control and Neural Network,2024,2024-12-25,article,8,quadcopter,mpc;neural_control;trajectory_tracking,estimation_learning;geometry_tracking;optimization_constraints
https://openalex.org/W4394923126,https://doi.org/10.3390/act13040154,Quadcopter Trajectory Tracking Control Based on Flatness Model Predictive Control and Neural Network,2024,2024-04-18,article,6,quadcopter,mpc;neural_control;nonlinear_control;trajectory_tracking,estimation_learning;geometry_tracking;optimization_constraints
